date,ticker,sector,open,high,low,close,volume
2024-12-17,MEDIQ,Healthcare,82.73,83.14,80.33,80.93,1667565
2024-12-18,MEDIQ,Healthcare,80.93,82.17,79.32,81.07,3129871
2024-12-19,MEDIQ,Healthcare,81.07,82.6,80.77,82.46,3059268
2024-12-20,MEDIQ,Healthcare,82.46,83.06,82.1,82.72,3005882
2024-12-23,MEDIQ,Healthcare,82.72,83.23,82.01,82.67,2967232
2024-12-24,MEDIQ,Healthcare,82.67,85.81,81.84,85.07,3722608
2024-12-25,MEDIQ,Healthcare,85.07,86.15,84.07,85.51,1294443
2024-12-26,MEDIQ,Healthcare,85.51,86.35,83.67,83.84,2767831
2024-12-27,MEDIQ,Healthcare,83.84,84.19,81.43,82.29,5605003
2024-12-30,MEDIQ,Healthcare,82.29,82.33,81.93,82.29,3867240
2024-12-31,MEDIQ,Healthcare,82.29,84.15,81.9,83.48,3048567
2025-01-01,MEDIQ,Healthcare,83.48,84.8,83.48,84.47,3676919
2025-01-02,MEDIQ,Healthcare,84.47,86.63,84.02,85.49,3059190
2025-01-03,MEDIQ,Healthcare,85.49,86.93,84.46,86.42,4586327
2025-01-06,MEDIQ,Healthcare,86.42,89.15,86.23,88.19,3525682
2025-01-07,MEDIQ,Healthcare,88.19,89.87,87.99,89.37,3724790
2025-01-08,MEDIQ,Healthcare,89.37,89.95,88.49,89.35,3055204
2025-01-09,MEDIQ,Healthcare,89.35,93.25,88.98,92.13,3781402
2025-01-10,MEDIQ,Healthcare,92.13,94.01,91.91,93.73,2261215
2025-01-13,MEDIQ,Healthcare,93.73,93.95,91.19,92.13,2865299
2025-01-14,MEDIQ,Healthcare,92.13,93.53,91.02,92.85,4357930
2025-01-15,MEDIQ,Healthcare,92.85,93.5,89.13,90.69,2723053
2025-01-16,MEDIQ,Healthcare,90.69,92.04,90.37,91.76,1783707
2025-01-17,MEDIQ,Healthcare,91.76,93.27,91.75,92.88,3202679
2025-01-20,MEDIQ,Healthcare,92.88,93.69,90.48,91.14,3863581
2025-01-21,MEDIQ,Healthcare,91.14,92.83,91.04,92.6,1632341
2025-01-22,MEDIQ,Healthcare,92.6,92.62,90.9,92.25,3726968
2025-01-23,MEDIQ,Healthcare,92.25,94.83,91.76,94.41,3685277
2025-01-24,MEDIQ,Healthcare,94.41,95.44,94.14,94.77,2901356
2025-01-27,MEDIQ,Healthcare,94.77,98.6,93.91,97.08,2577637
2025-01-28,MEDIQ,Healthcare,97.08,97.94,94.59,95.11,4799005
2025-01-29,MEDIQ,Healthcare,95.11,97.77,94.71,96.28,3140753
2025-01-30,MEDIQ,Healthcare,96.28,97.71,95.72,96.81,2518402
2025-01-31,MEDIQ,Healthcare,96.81,98.34,96.29,96.39,1347648
2025-02-03,MEDIQ,Healthcare,96.39,97.12,96.04,96.49,4548938
2025-02-04,MEDIQ,Healthcare,96.49,97.36,93.93,94.41,1707180
2025-02-05,MEDIQ,Healthcare,94.41,98.32,93.79,98.28,2301721
2025-02-06,MEDIQ,Healthcare,98.28,98.37,97.91,97.98,2797556
2025-02-07,MEDIQ,Healthcare,97.98,99.23,96.56,98.94,3090198
2025-02-10,MEDIQ,Healthcare,98.94,99.2,94.76,95.46,4033532
2025-02-11,MEDIQ,Healthcare,95.46,98.06,94.7,97.37,3027773
2025-02-12,MEDIQ,Healthcare,97.37,100.23,96.75,99.96,4388474
2025-02-13,MEDIQ,Healthcare,99.96,100.59,98.98,99.33,3107535
2025-02-14,MEDIQ,Healthcare,99.33,102.83,99.32,101.36,4144731
2025-02-17,MEDIQ,Healthcare,101.36,102.69,101.31,101.69,2906490
2025-02-18,MEDIQ,Healthcare,101.69,102.7,101.39,102.62,3719101
2025-02-19,MEDIQ,Healthcare,102.62,103.09,101.25,101.65,4537904
2025-02-20,MEDIQ,Healthcare,101.65,101.95,96.74,96.77,2058489
2025-02-21,MEDIQ,Healthcare,96.77,97.59,96.34,97.25,637623
2025-02-24,MEDIQ,Healthcare,97.25,99.82,96.75,99.27,4277027
2025-02-25,MEDIQ,Healthcare,99.27,99.76,97.71,97.99,1252520
2025-02-26,MEDIQ,Healthcare,97.99,100.32,97.36,99.74,3013124
2025-02-27,MEDIQ,Healthcare,99.74,100.22,99.33,100.18,1857388
2025-02-28,MEDIQ,Healthcare,100.18,100.26,97.68,99.09,3148748
2025-03-03,MEDIQ,Healthcare,99.09,100.76,98.73,100.73,3146378
2025-03-04,MEDIQ,Healthcare,100.73,101.19,99.47,100.51,3382909
2025-03-05,MEDIQ,Healthcare,100.51,103.07,100.2,102.33,2688252
2025-03-06,MEDIQ,Healthcare,102.33,103.12,101.77,102.84,2248870
2025-03-07,MEDIQ,Healthcare,102.84,103.47,101.25,102.94,4946602
2025-03-10,MEDIQ,Healthcare,102.94,104.5,102.41,102.53,3125784
2025-03-11,MEDIQ,Healthcare,102.53,103.29,101.86,102.44,3292361
2025-03-12,MEDIQ,Healthcare,102.44,103.24,101.07,103.16,1762870
2025-03-13,MEDIQ,Healthcare,103.16,103.46,102.53,103.41,2283456
2025-03-14,MEDIQ,Healthcare,103.41,103.53,100.52,100.73,5238460
2025-03-17,MEDIQ,Healthcare,100.73,101.61,97.09,98.84,3059128
2025-03-18,MEDIQ,Healthcare,98.84,99.15,96.95,96.96,4042334
2025-03-19,MEDIQ,Healthcare,96.96,98.09,95.33,96.13,1533090
2025-03-20,MEDIQ,Healthcare,96.13,99.42,95.98,97.75,6590902
2025-03-21,MEDIQ,Healthcare,97.75,98.59,97.71,97.76,2957099
2025-03-24,MEDIQ,Healthcare,97.76,98.52,97.0,98.03,4616751
2025-03-25,MEDIQ,Healthcare,98.03,98.96,97.57,98.42,4290017
2025-03-26,MEDIQ,Healthcare,98.42,98.62,97.38,98.07,2162577
2025-03-27,MEDIQ,Healthcare,98.07,99.44,97.44,99.11,2626894
2025-03-28,MEDIQ,Healthcare,99.11,100.65,99.02,100.18,3273514
2025-03-31,MEDIQ,Healthcare,100.18,101.29,97.08,97.33,2868691
2025-04-01,MEDIQ,Healthcare,97.33,99.62,96.8,98.9,5237030
2025-04-02,MEDIQ,Healthcare,98.9,99.38,98.37,98.81,5246554
2025-04-03,MEDIQ,Healthcare,98.81,101.79,98.52,101.78,5238817
2025-04-04,MEDIQ,Healthcare,101.78,102.28,100.92,101.58,3117442
2025-04-07,MEDIQ,Healthcare,101.58,102.53,100.27,101.89,3290783
2025-04-08,MEDIQ,Healthcare,101.89,103.48,100.79,103.31,2629143
2025-04-09,MEDIQ,Healthcare,103.31,103.36,101.64,101.7,4151507
2025-04-10,MEDIQ,Healthcare,101.7,102.75,99.07,100.55,3233365
2025-04-11,MEDIQ,Healthcare,100.55,103.28,99.74,102.47,4543256
2025-04-14,MEDIQ,Healthcare,102.47,103.84,100.2,103.82,2679255
2025-04-15,MEDIQ,Healthcare,103.82,104.59,102.79,102.88,2813646
2025-04-16,MEDIQ,Healthcare,102.88,103.7,101.09,101.64,4396465
2025-04-17,MEDIQ,Healthcare,101.64,102.03,100.32,100.66,3559331
2025-04-18,MEDIQ,Healthcare,100.66,103.7,99.89,101.38,4538060
2025-04-21,MEDIQ,Healthcare,101.38,102.12,99.48,99.81,2606350
2025-04-22,MEDIQ,Healthcare,99.81,101.64,98.98,100.18,4513639
2025-04-23,MEDIQ,Healthcare,100.18,101.11,98.55,98.81,1521151
2025-04-24,MEDIQ,Healthcare,98.81,99.87,98.48,99.79,3473716
2025-04-25,MEDIQ,Healthcare,99.79,101.06,98.9,100.53,3567193
2025-04-28,MEDIQ,Healthcare,100.53,100.88,96.31,98.48,4246141
2025-04-29,MEDIQ,Healthcare,98.48,103.08,98.3,102.01,4209185
2025-04-30,MEDIQ,Healthcare,102.01,103.34,101.97,101.99,4097743
2025-05-01,MEDIQ,Healthcare,101.99,102.3,100.45,101.1,2333010
2025-05-02,MEDIQ,Healthcare,101.1,101.87,99.83,100.45,1936446
2025-05-05,MEDIQ,Healthcare,100.45,101.51,98.44,99.12,3442799
2025-05-06,MEDIQ,Healthcare,99.12,99.99,97.43,98.4,3996556
2025-05-07,MEDIQ,Healthcare,98.4,99.05,97.52,98.88,4935040
2025-05-08,MEDIQ,Healthcare,98.88,99.37,97.01,97.78,2722171
2025-05-09,MEDIQ,Healthcare,97.78,99.91,96.52,99.34,2904842
2025-05-12,MEDIQ,Healthcare,99.34,99.71,97.3,97.45,3516060
2025-05-13,MEDIQ,Healthcare,97.45,98.85,96.56,96.9,4989094
2025-05-14,MEDIQ,Healthcare,96.9,98.05,96.49,97.61,3552437
2025-05-15,MEDIQ,Healthcare,97.61,99.3,97.38,99.0,2544398
2025-05-16,MEDIQ,Healthcare,99.0,99.24,98.43,98.66,3373108
2025-05-19,MEDIQ,Healthcare,98.66,99.96,97.71,99.34,3239368
2025-05-20,MEDIQ,Healthcare,99.34,99.6,97.39,97.42,1556089
2025-05-21,MEDIQ,Healthcare,97.42,99.59,97.14,99.48,4943838
2025-05-22,MEDIQ,Healthcare,99.48,99.91,98.49,98.57,3041842
2025-05-23,MEDIQ,Healthcare,98.57,99.8,97.18,97.46,3957129
2025-05-26,MEDIQ,Healthcare,97.46,98.32,94.0,94.75,3775013
2025-05-27,MEDIQ,Healthcare,94.75,95.03,92.83,94.45,1448178
2025-05-28,MEDIQ,Healthcare,94.45,96.24,94.44,95.59,3044166
2025-05-29,MEDIQ,Healthcare,95.59,95.6,94.2,95.0,4118642
2025-05-30,MEDIQ,Healthcare,95.0,95.39,92.25,92.48,2360501
2025-06-02,MEDIQ,Healthcare,92.48,93.87,92.45,92.78,1765294
2025-06-03,MEDIQ,Healthcare,92.78,94.1,92.47,93.45,3453091
2025-06-04,MEDIQ,Healthcare,93.45,93.49,91.35,92.4,3889977
2025-06-05,MEDIQ,Healthcare,92.4,96.86,92.34,94.87,4503895
2025-06-06,MEDIQ,Healthcare,94.87,95.94,91.83,92.37,3106266
2025-06-09,MEDIQ,Healthcare,92.37,94.29,92.05,94.11,3944925
2025-06-10,MEDIQ,Healthcare,94.11,94.83,91.9,92.64,2312235
2025-06-11,MEDIQ,Healthcare,92.64,93.16,90.98,91.4,1977567
2025-06-12,MEDIQ,Healthcare,91.4,91.42,89.79,90.6,2101484
2025-06-13,MEDIQ,Healthcare,90.6,94.1,90.38,93.49,3352222
2025-06-16,MEDIQ,Healthcare,93.49,93.93,92.27,92.93,2855867
2025-06-17,MEDIQ,Healthcare,92.93,93.82,91.17,91.23,5222550
2025-06-18,MEDIQ,Healthcare,91.23,91.37,86.92,88.19,3398361
2025-06-19,MEDIQ,Healthcare,88.19,88.38,87.55,87.92,2786186
2025-06-20,MEDIQ,Healthcare,87.92,88.33,86.69,87.5,3545209
2025-06-23,MEDIQ,Healthcare,87.5,88.39,87.32,87.85,2378014
2025-06-24,MEDIQ,Healthcare,87.85,87.85,86.39,87.09,2728031
2025-06-25,MEDIQ,Healthcare,87.09,88.47,84.64,86.44,3007320
2025-06-26,MEDIQ,Healthcare,86.44,88.78,85.95,88.7,3737114
2025-06-27,MEDIQ,Healthcare,88.7,90.19,87.7,87.84,2480769
2025-06-30,MEDIQ,Healthcare,87.84,88.17,85.67,86.81,5647945
2025-07-01,MEDIQ,Healthcare,86.81,87.42,86.04,87.12,3519084
2025-07-02,MEDIQ,Healthcare,87.12,89.64,85.57,89.48,4382558
2025-07-03,MEDIQ,Healthcare,89.48,91.91,89.36,90.83,3817042
2025-07-04,MEDIQ,Healthcare,90.83,91.36,90.06,90.75,2653763
2025-07-07,MEDIQ,Healthcare,90.75,92.15,87.92,88.76,4180045
2025-07-08,MEDIQ,Healthcare,88.76,89.2,88.41,88.9,2058163
2025-07-09,MEDIQ,Healthcare,88.9,90.32,87.87,88.35,2854463
2025-07-10,MEDIQ,Healthcare,88.35,89.21,87.83,89.19,4532756
2025-07-11,MEDIQ,Healthcare,89.19,90.95,89.18,90.63,2391226
2025-07-14,MEDIQ,Healthcare,90.63,92.82,90.4,91.66,5156470
2025-07-15,MEDIQ,Healthcare,91.66,92.46,89.02,89.59,3822841
2025-07-16,MEDIQ,Healthcare,89.59,91.4,89.01,91.39,3257159
2025-07-17,MEDIQ,Healthcare,91.39,92.16,88.66,89.31,4472662
2025-07-18,MEDIQ,Healthcare,89.31,90.99,89.07,89.83,1984710
2025-07-21,MEDIQ,Healthcare,89.83,91.84,89.09,91.44,3461418
2025-07-22,MEDIQ,Healthcare,91.44,92.46,90.09,90.59,1870234
2025-07-23,MEDIQ,Healthcare,90.59,90.61,87.32,87.69,2152679
2025-07-24,MEDIQ,Healthcare,87.69,89.73,87.67,89.28,4841391
2025-07-25,MEDIQ,Healthcare,89.28,90.75,88.58,90.19,4042192
2025-07-28,MEDIQ,Healthcare,90.19,90.87,89.62,90.76,3724382
2025-07-29,MEDIQ,Healthcare,90.76,90.83,88.78,89.76,2617536
2025-07-30,MEDIQ,Healthcare,89.76,90.46,87.01,87.66,3831058
2025-07-31,MEDIQ,Healthcare,87.66,88.0,87.2,87.52,2265017
2025-08-01,MEDIQ,Healthcare,87.52,88.43,86.93,87.95,2521079
2025-08-04,MEDIQ,Healthcare,87.95,87.98,87.33,87.48,50000
2025-08-05,MEDIQ,Healthcare,87.48,87.74,85.47,86.45,2219680
2025-08-06,MEDIQ,Healthcare,86.45,87.66,85.6,86.68,3428162
2025-08-07,MEDIQ,Healthcare,86.68,87.01,85.15,85.67,2561115
2025-08-08,MEDIQ,Healthcare,85.67,89.75,84.96,89.19,4575574
2025-08-11,MEDIQ,Healthcare,89.19,89.45,86.37,87.07,2656792
2025-08-12,MEDIQ,Healthcare,87.07,88.82,85.86,88.35,2934254
2025-08-13,MEDIQ,Healthcare,88.35,88.59,85.99,86.93,1529581
2025-08-14,MEDIQ,Healthcare,86.93,86.98,83.98,84.26,3746079
2025-08-15,MEDIQ,Healthcare,84.26,85.83,83.07,85.48,5400690
2025-08-18,MEDIQ,Healthcare,85.48,86.15,83.53,84.22,2965182
2025-08-19,MEDIQ,Healthcare,84.22,84.53,83.48,84.17,2713943
2025-08-20,MEDIQ,Healthcare,84.17,87.49,83.69,86.11,2659182
2025-08-21,MEDIQ,Healthcare,86.11,88.0,85.68,87.91,4197442
2025-08-22,MEDIQ,Healthcare,87.91,89.54,87.23,89.11,2845396
2025-08-25,MEDIQ,Healthcare,89.11,89.16,88.61,89.14,1188856
2025-08-26,MEDIQ,Healthcare,89.14,89.8,88.58,89.61,2430906
2025-08-27,MEDIQ,Healthcare,89.61,92.03,88.88,89.35,2263399
2025-08-28,MEDIQ,Healthcare,89.35,90.63,89.2,90.09,4679125
2025-08-29,MEDIQ,Healthcare,90.09,92.08,89.75,91.46,3913384
2025-09-01,MEDIQ,Healthcare,91.46,91.59,90.89,91.17,2525917
2025-09-02,MEDIQ,Healthcare,91.17,93.35,90.74,93.24,5092572
2025-09-03,MEDIQ,Healthcare,93.24,95.71,92.92,94.71,4240866
2025-09-04,MEDIQ,Healthcare,94.71,96.8,94.24,96.0,4321318
2025-09-05,MEDIQ,Healthcare,96.0,96.22,93.81,94.93,3220185
2025-09-08,MEDIQ,Healthcare,94.93,95.56,93.69,93.93,1952844
2025-09-09,MEDIQ,Healthcare,93.93,94.16,92.69,93.61,3699024
2025-09-10,MEDIQ,Healthcare,93.61,94.43,92.42,92.63,2045103
2025-09-11,MEDIQ,Healthcare,92.63,93.63,92.31,92.42,3066210
2025-09-12,MEDIQ,Healthcare,92.42,95.73,91.53,94.72,1853132
2025-09-15,MEDIQ,Healthcare,94.72,95.39,93.62,95.28,3370805
2025-09-16,MEDIQ,Healthcare,95.28,95.28,94.64,94.73,1564351
2025-09-17,MEDIQ,Healthcare,94.73,98.99,94.58,98.61,4717963
2025-09-18,MEDIQ,Healthcare,98.61,99.79,98.14,99.69,3849316
2025-09-19,MEDIQ,Healthcare,99.69,100.9,98.62,100.29,3422926
2025-09-22,MEDIQ,Healthcare,100.29,102.48,100.28,101.42,3580858
2025-09-23,MEDIQ,Healthcare,101.42,103.24,101.38,102.68,3423058
2025-09-24,MEDIQ,Healthcare,102.68,104.47,100.17,101.24,2037456
2025-09-25,MEDIQ,Healthcare,101.24,103.82,100.46,103.27,4114389
2025-09-26,MEDIQ,Healthcare,103.27,105.6,101.25,105.57,1706934
2025-09-29,MEDIQ,Healthcare,105.57,107.64,104.87,106.7,3057301
2025-09-30,MEDIQ,Healthcare,106.7,107.06,105.62,106.27,3657181
2025-10-01,MEDIQ,Healthcare,106.27,108.78,106.09,107.96,2427987
2025-10-02,MEDIQ,Healthcare,107.96,108.78,107.28,107.37,5581049
2025-10-03,MEDIQ,Healthcare,107.37,107.76,107.28,107.71,2488098
2025-10-06,MEDIQ,Healthcare,107.71,108.62,107.56,107.65,2296265
2025-10-07,MEDIQ,Healthcare,107.65,108.01,106.13,106.19,4516730
2025-10-08,MEDIQ,Healthcare,106.19,106.44,103.97,104.08,1563530
2025-10-09,MEDIQ,Healthcare,104.08,104.61,102.2,102.81,3482457
2025-10-10,MEDIQ,Healthcare,102.81,103.24,102.27,102.6,4627525
2025-10-13,MEDIQ,Healthcare,102.6,106.67,102.15,105.15,3405209
2025-10-14,MEDIQ,Healthcare,105.15,105.74,105.06,105.43,3202186
2025-10-15,MEDIQ,Healthcare,105.43,106.14,104.19,104.54,3426197
2025-10-16,MEDIQ,Healthcare,104.54,106.19,104.16,105.51,3497274
2025-10-17,MEDIQ,Healthcare,105.51,108.0,105.47,107.07,3131419
2025-10-20,MEDIQ,Healthcare,107.07,108.33,106.91,107.41,3763110
2025-10-21,MEDIQ,Healthcare,107.41,108.69,107.23,108.47,2437161
2025-10-22,MEDIQ,Healthcare,108.47,109.72,108.25,109.65,2906641
2025-10-23,MEDIQ,Healthcare,109.65,110.02,109.04,109.58,2657855
2025-10-24,MEDIQ,Healthcare,109.58,113.47,108.85,112.23,3655543
2025-10-27,MEDIQ,Healthcare,112.23,112.51,109.5,111.17,2929273
2025-10-28,MEDIQ,Healthcare,111.17,112.26,110.34,111.8,2332181
2025-10-29,MEDIQ,Healthcare,111.8,112.55,107.47,109.82,3986848
2025-10-30,MEDIQ,Healthcare,109.82,113.36,108.65,113.23,3024220
2025-10-31,MEDIQ,Healthcare,113.23,114.1,111.76,112.49,3925634
2025-11-03,MEDIQ,Healthcare,112.49,113.1,109.3,110.57,5354373
2025-11-04,MEDIQ,Healthcare,110.57,116.14,108.23,115.36,3609518
2025-11-05,MEDIQ,Healthcare,115.36,115.64,113.87,114.37,3589898
2025-11-06,MEDIQ,Healthcare,114.37,114.57,111.05,112.14,3408660
2025-11-07,MEDIQ,Healthcare,112.14,112.81,111.15,112.41,1539584
2025-11-10,MEDIQ,Healthcare,112.41,113.65,112.27,113.43,4240786
2025-11-11,MEDIQ,Healthcare,113.43,114.29,109.81,111.43,2858824
2025-11-12,MEDIQ,Healthcare,111.43,113.79,110.31,113.69,2978210
2025-11-13,MEDIQ,Healthcare,113.69,114.65,110.86,111.18,2285851
2025-11-14,MEDIQ,Healthcare,111.18,113.13,111.11,113.07,3123160
2025-11-17,MEDIQ,Healthcare,113.07,115.09,112.79,114.42,3842096
2025-11-18,MEDIQ,Healthcare,114.42,114.88,113.8,114.09,3071207
2025-11-19,MEDIQ,Healthcare,114.09,114.48,113.06,113.65,3525455
2025-11-20,MEDIQ,Healthcare,113.65,116.94,112.58,115.92,4824566
2025-11-21,MEDIQ,Healthcare,115.92,116.44,114.62,115.4,3239690
2025-11-24,MEDIQ,Healthcare,115.4,117.27,114.87,115.98,4379992
2025-11-25,MEDIQ,Healthcare,115.98,117.16,115.54,115.71,3834489
2025-11-26,MEDIQ,Healthcare,115.71,117.81,110.64,111.89,3467739
2025-11-27,MEDIQ,Healthcare,111.89,112.14,107.44,108.62,4196906
2025-11-28,MEDIQ,Healthcare,108.62,110.09,107.7,109.32,3917928
2025-12-01,MEDIQ,Healthcare,109.32,110.96,108.16,110.95,4343750
2025-12-02,MEDIQ,Healthcare,110.95,112.11,109.42,110.54,5036368
2025-12-03,MEDIQ,Healthcare,110.54,112.33,110.43,110.5,2664365
2025-12-04,MEDIQ,Healthcare,110.5,111.86,108.85,109.49,3929983
2025-12-05,MEDIQ,Healthcare,109.49,109.87,107.76,108.6,2829936
2025-12-08,MEDIQ,Healthcare,108.6,109.53,106.68,107.98,3745539
2025-12-09,MEDIQ,Healthcare,107.98,108.39,106.88,106.95,3539355
2025-12-10,MEDIQ,Healthcare,106.95,107.53,105.33,105.4,1624952
2025-12-11,MEDIQ,Healthcare,105.4,105.79,103.9,103.96,5213023
2025-12-12,MEDIQ,Healthcare,103.96,105.02,103.79,104.36,2766245
2025-12-15,MEDIQ,Healthcare,104.36,105.36,103.42,104.9,3101350
2025-12-16,MEDIQ,Healthcare,104.9,108.24,104.35,107.51,5982030
2025-12-17,MEDIQ,Healthcare,107.51,108.75,106.18,108.07,5072783
2025-12-18,MEDIQ,Healthcare,108.07,108.48,107.91,108.05,3648953
2025-12-19,MEDIQ,Healthcare,108.05,110.63,107.97,110.15,5025413
2025-12-22,MEDIQ,Healthcare,110.15,111.01,109.43,109.67,3506973
2025-12-23,MEDIQ,Healthcare,109.67,109.72,109.21,109.52,4257640
2025-12-24,MEDIQ,Healthcare,109.52,110.12,106.62,108.35,4212006
2025-12-25,MEDIQ,Healthcare,108.35,108.8,103.08,104.5,2752982
2025-12-26,MEDIQ,Healthcare,104.5,104.61,98.76,99.61,4196756
2025-12-29,MEDIQ,Healthcare,99.61,99.68,96.91,97.21,5189969
2025-12-30,MEDIQ,Healthcare,97.21,99.89,96.98,99.3,5609043
2025-12-31,MEDIQ,Healthcare,99.3,100.35,96.96,97.02,5953723
2026-01-01,MEDIQ,Healthcare,97.02,97.15,95.71,96.75,3935606
2026-01-02,MEDIQ,Healthcare,96.75,98.75,96.3,98.17,2640030
2026-01-05,MEDIQ,Healthcare,98.17,98.23,95.51,96.29,2236757
2026-01-06,MEDIQ,Healthcare,96.29,96.64,95.32,95.71,3585465
2026-01-07,MEDIQ,Healthcare,95.71,96.06,95.58,95.85,2132676
2026-01-08,MEDIQ,Healthcare,95.85,96.14,94.77,96.03,3954696
2026-01-09,MEDIQ,Healthcare,96.03,96.1,93.96,94.79,4229345
2026-01-12,MEDIQ,Healthcare,94.79,95.12,94.12,94.87,3630744
2026-01-13,MEDIQ,Healthcare,94.87,95.43,92.55,94.01,3363994
2026-01-14,MEDIQ,Healthcare,94.01,94.82,93.67,93.93,4232412
2026-01-15,MEDIQ,Healthcare,93.93,94.73,92.6,92.97,4000572
2026-01-16,MEDIQ,Healthcare,92.97,93.14,89.61,90.97,3236019
2026-01-19,MEDIQ,Healthcare,90.97,91.95,90.25,91.59,3969301
2026-01-20,MEDIQ,Healthcare,91.59,91.93,91.45,91.48,5426815
2026-01-21,MEDIQ,Healthcare,91.48,93.9,91.18,93.09,3593397
2026-01-22,MEDIQ,Healthcare,93.09,93.56,89.45,89.77,1686857
2026-01-23,MEDIQ,Healthcare,89.77,91.11,88.21,88.24,4246937
2026-01-26,MEDIQ,Healthcare,88.24,90.01,87.6,89.73,1431663
2026-01-27,MEDIQ,Healthcare,89.73,90.59,86.81,87.39,3451533
2026-01-28,MEDIQ,Healthcare,87.39,87.62,85.94,86.09,3368522
2026-01-29,MEDIQ,Healthcare,86.09,88.36,85.82,87.59,3403363
2026-01-30,MEDIQ,Healthcare,87.59,88.17,86.6,87.18,2228968
2026-02-02,MEDIQ,Healthcare,87.18,87.36,86.79,86.96,3595142
2026-02-03,MEDIQ,Healthcare,86.96,88.56,85.97,87.36,2994254
2026-02-04,MEDIQ,Healthcare,87.36,87.75,85.15,86.19,3664773
2026-02-05,MEDIQ,Healthcare,86.19,86.67,84.48,85.4,2770407
2026-02-06,MEDIQ,Healthcare,85.4,86.84,85.0,86.82,5094366
2026-02-09,MEDIQ,Healthcare,86.82,87.55,86.52,87.19,2595605
2026-02-10,MEDIQ,Healthcare,87.19,88.18,85.95,86.56,2806795
2026-02-11,MEDIQ,Healthcare,86.56,87.49,86.27,86.82,2370377
2026-02-12,MEDIQ,Healthcare,86.82,87.39,86.15,86.66,3023698
2026-02-13,MEDIQ,Healthcare,86.66,88.6,83.28,84.39,4416174
2026-02-16,MEDIQ,Healthcare,84.39,84.46,83.12,83.46,4501503
2026-02-17,MEDIQ,Healthcare,83.46,84.31,83.16,83.81,4144978
2026-02-18,MEDIQ,Healthcare,83.81,86.83,83.34,85.85,3311670
2026-02-19,MEDIQ,Healthcare,85.85,86.04,81.7,81.7,4334431
2026-02-20,MEDIQ,Healthcare,81.7,82.61,81.36,81.79,3600643
2026-02-23,MEDIQ,Healthcare,81.79,83.24,81.42,82.65,2852713
2026-02-24,MEDIQ,Healthcare,82.65,82.71,82.52,82.59,3922177
2026-02-25,MEDIQ,Healthcare,82.59,84.71,81.22,83.41,3316314
2026-02-26,MEDIQ,Healthcare,83.41,84.19,78.32,78.64,3322289
2026-02-27,MEDIQ,Healthcare,78.64,78.9,77.83,78.19,1669010
2026-03-02,MEDIQ,Healthcare,78.19,78.39,76.59,76.95,4031452
2026-03-03,MEDIQ,Healthcare,76.95,77.51,75.78,76.06,3511889
2026-03-04,MEDIQ,Healthcare,76.06,78.98,75.94,77.78,2125878
2026-03-05,MEDIQ,Healthcare,77.78,78.35,75.57,75.88,4071324
2026-03-06,MEDIQ,Healthcare,75.88,77.23,75.63,76.95,5528064
2026-03-09,MEDIQ,Healthcare,76.95,77.37,76.68,76.69,1372906
2026-03-10,MEDIQ,Healthcare,76.69,77.02,73.77,74.36,4610696
2026-03-11,MEDIQ,Healthcare,74.36,75.96,73.46,75.4,2370525
2026-03-12,MEDIQ,Healthcare,75.4,75.67,75.3,75.66,4322208
2026-03-13,MEDIQ,Healthcare,75.66,76.43,74.88,74.89,2857211
2026-03-16,MEDIQ,Healthcare,74.89,79.1,74.66,78.7,2885051
2026-03-17,MEDIQ,Healthcare,78.7,79.31,76.44,76.51,5241065
2026-03-18,MEDIQ,Healthcare,76.51,77.95,76.32,77.82,3686084
2026-03-19,MEDIQ,Healthcare,77.82,78.82,77.12,77.23,3097156
2026-03-20,MEDIQ,Healthcare,77.23,77.35,74.22,74.69,2576336
2026-03-23,MEDIQ,Healthcare,74.69,75.13,73.05,73.87,4298559
2026-03-24,MEDIQ,Healthcare,73.87,74.09,72.69,73.3,3545523
2026-03-25,MEDIQ,Healthcare,73.3,76.48,72.83,76.03,5218961
2026-03-26,MEDIQ,Healthcare,76.03,76.82,75.23,75.69,363674
2026-03-27,MEDIQ,Healthcare,75.69,76.23,74.49,74.58,2324082
2026-03-30,MEDIQ,Healthcare,74.58,75.64,73.84,73.89,5357010
2026-03-31,MEDIQ,Healthcare,73.89,76.03,73.4,74.8,4313248
2026-04-01,MEDIQ,Healthcare,74.8,77.26,74.7,77.04,4869653
2026-04-02,MEDIQ,Healthcare,77.04,79.03,76.62,78.74,3677655
2026-04-03,MEDIQ,Healthcare,78.74,80.23,77.9,79.75,5202779
2026-04-06,MEDIQ,Healthcare,79.75,79.91,78.47,79.01,5833134
2026-04-07,MEDIQ,Healthcare,79.01,79.82,78.49,79.32,3808336
2026-04-08,MEDIQ,Healthcare,79.32,79.82,78.63,79.12,2607826
2026-04-09,MEDIQ,Healthcare,79.12,79.9,75.72,76.76,5546578
2026-04-10,MEDIQ,Healthcare,76.76,77.81,76.66,76.85,2809559
2026-04-13,MEDIQ,Healthcare,76.85,77.02,76.73,76.94,4066050
2026-04-14,MEDIQ,Healthcare,76.94,77.55,76.35,77.14,3417748
2026-04-15,MEDIQ,Healthcare,77.14,77.92,75.95,76.04,3170391
2026-04-16,MEDIQ,Healthcare,76.04,76.17,74.57,76.16,1826028
2026-04-17,MEDIQ,Healthcare,76.16,76.35,73.7,73.91,4060886
